,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4592,4IGfpRPTnhzZyL74Ilubrb,KK,Gangster,Tu Hi Meri Shab Hai,65,387947,FALSE,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,4,pop-film
4593,52d5NT69mkmr6WzvQJ9vHr,BTS,Wings,21st Century Girl,65,192596,FALSE,0.716,0.906,2,-3.539,1,0.0719,0.00424,0,0.0547,0.763,101.029,4,k-pop
4594,0puAY0GWEpztzZ01cqvXkj,fenekot,Eenie Meenie,Eenie Meenie,47,93103,FALSE,0.696,0.449,1,-10.647,1,0.154,0.872,0.00635,0.124,0.289,173.809,4,chill
4595,5ONJ9mrQrCkO3G7LQi4wfE,Timmies;Mishaal,Misspoken,Girl How Will I Love You,48,99942,FALSE,0.705,0.259,1,-8.796,1,0.374,0.398,0.0000563,0.0571,0.502,172.476,4,chill
4596,7nkp1uuSbKkoxMvEs8cSw0,PENTAGON,Positive,Shine,65,198795,FALSE,0.74,0.804,3,-2.187,1,0.0546,0.411,0,0.0578,0.791,150.013,4,k-pop
4597,1xQZtbipNLyP0e0hihE5F5,Nickelback,Dark Horse,I'd Come for You,58,262626,FALSE,0.489,0.748,2,-5.488,1,0.0311,0.033,0,0.144,0.385,147.998,4,grunge
4598,16PmczUxlX7dpr6ror6pXd,YNG Martyr,Nike Ticks,Nike Ticks,64,102137,TRUE,0.779,0.435,10,-12.745,0,0.542,0.334,0.000114,0.0924,0.525,188.223,4,sad
4599,6PqDYUTmTGXnCfSDhm6AlJ,SKY-HI;3RACHA of Stray Kids,JUST BREATHE (feat. 3RACHA of Stray Kids),JUST BREATHE - feat. 3RACHA of Stray Kids,60,230853,FALSE,0.521,0.824,5,-4.498,0,0.287,0.197,0,0.124,0.502,112.614,3,chill
4600,1XlosMc3GohfbyiCnUZOCR,MASN,How To Kill A Rockstar,Val!um,47,190129,TRUE,0.705,0.472,2,-8.149,0,0.0413,0.612,0,0.111,0.246,97.977,4,sad
4601,462d4Jl1AZl1ZlCKwIa22v,Rxseboy;Sarcastic Sounds,Jimmy (feat. Sarcastic Sounds),Jimmy (feat. Sarcastic Sounds),48,146362,FALSE,0.694,0.492,1,-7.055,1,0.276,0.379,0,0.174,0.198,145.033,4,sad
4602,2MsGTWvf7dcjKbI0WTq6Pz,Rekha Bhardwaj;Arijit Singh,Badlapur (Original Motion Picture Soundtrack),Judaai,56,272772,FALSE,0.299,0.436,3,-7.013,1,0.101,0.738,0.000058,0.112,0.269,76.11,4,pop-film
4603,72fp5rYlQIZ3Dqtwq2uVy0,Powfu;Jomie,watch me miss (feat. Jomie),watch me miss (feat. Jomie),57,156585,FALSE,0.73,0.555,8,-4.62,1,0.0514,0.534,0,0.137,0.502,81.968,4,sad
4604,5CteVMD0U8C9WbAWvrNgkN,Sonu Nigam;Shreya Ghoshal,Dabangg,Chori Kiya Re Jiya,58,286720,FALSE,0.507,0.585,9,-5.367,1,0.0288,0.475,0,0.317,0.449,132.741,4,pop-film
4605,7B4UxdHwRKJYRhvXxmgZhM,thuy,i hope u see this,universe,67,186627,FALSE,0.636,0.452,11,-8.298,1,0.0329,0.136,0.00000197,0.104,0.0678,80.004,4,chill
4606,4t1DkxexoMbIHfSHS4Uiyr,Arijit Singh;Asees Kaur,Kesari,Ve Maahi,67,223999,FALSE,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,4,pop-film
4607,7lB4rxNVc7vm33ZSZXVRAQ,TWICE,Page Two,CHEER UP,66,208853,FALSE,0.551,0.885,6,-1.489,1,0.124,0.139,0,0.114,0.509,172.95,4,k-pop
4608,32DWojMZeZebVrfBkhAkKy,A.R. Rahman;Shreya Ghoshal;Uday Mazumdar,Guru (Original Motion Picture Soundtrack),Barso Re,57,329600,FALSE,0.879,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,4,pop-film
4609,11iiMB7TmFTtaXT4YJAltw,itssvd;Shiloh Dynasty,tape for when i'm sad,i don't feel part of the world anymore,68,84176,FALSE,0.546,0.179,1,-19.623,0,0.23,0.611,0.00211,0.107,0.272,95.037,4,sad
4610,1dS4l6xmdgEhCZTAhdOm4N,BTS,Love Yourself ? 'Answer',Serendipity - Full Length Edition,73,276707,FALSE,0.422,0.578,8,-7.524,1,0.0548,0.443,0,0.231,0.227,128.921,4,k-pop
4611,1HsSIPLTQT354yJcQGfEY3,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Good Boy Gone Bad,78,191038,FALSE,0.475,0.695,1,-5.919,1,0.102,0.0159,0,0.125,0.552,100.009,4,k-pop
4612,0Qs67RelQ1FHAPkVBUoTDu,Anupam Roy,Pari,Meri Khamoshi Hai,49,318511,FALSE,0.535,0.285,4,-14.143,1,0.0307,0.836,0.00572,0.118,0.206,92.033,4,k-pop
4613,2q9biTikX9PkTbzDCZfEn7,Jubin Nautiyal;Shashwat Sachdev,"Ik Tu Hai ?? (From ""Attack"")","Ik Tu Hai ?? (From ""Attack"")",61,250633,FALSE,0.514,0.601,0,-8.046,1,0.0677,0.302,0,0.075,0.452,92.648,4,k-pop
4614,037dsoQoh3M3MjURPY3NX3,Faime,Night Sky,Night Sky,33,186206,FALSE,0.689,0.309,8,-13.003,1,0.0304,0.739,0.0000123,0.115,0.277,116.04,4,chill
4615,6qsVVFBn0CuPrEgx9u4QzK,MASN;Mishaal,How To Kill A Rockstar,Hold Me (feat. Mishaal),48,220121,FALSE,0.791,0.372,5,-8.365,0,0.0752,0.467,0,0.337,0.519,126.071,4,sad
4616,0v9efJ1lA4yhp3P2PLNKqM,LIL DUSTY G,All I Have Is My Smile,All I Have Is My Smile,57,99200,FALSE,0.636,0.808,0,-3.288,1,0.0534,0.0699,0,0.153,0.508,75.013,4,sad
4617,3tP6QKbXvtrxiDI7QwKyUf,BLACKPINK,SQUARE TWO,STAY,71,230322,FALSE,0.63,0.432,1,-6.721,1,0.0357,0.551,0.00000584,0.0962,0.343,87.959,4,k-pop
4618,4SLWJ2ff0RHSJOSp2MPIHH,Atif Aslam,Rafta Rafta,Rafta Rafta,58,203750,FALSE,0.647,0.792,11,-5.103,0,0.0372,0.389,0.0000165,0.147,0.499,96.073,4,pop-film
4619,4aJnMRNeuDZSQN7FaSNGtM,ODESZA,Summer's Gone,How Did I Get Here,60,131250,FALSE,0.707,0.579,0,-6.198,0,0.0293,0.384,0.72,0.408,0.357,96.062,4,chill
4620,6cSbb20D4BSajDoXuu6QtF,Blue October,The Answers,Italian Radio,27,232693,FALSE,0.35,0.831,0,-8.932,1,0.0714,0.00378,0.0000147,0.111,0.821,198.275,4,grunge
4621,2mSn4k4ZSTEYrMlXe2tMRq,Rarin;Darius King,Toxic Ends,Cash Out,45,154175,TRUE,0.813,0.808,10,-8.35,0,0.0767,0.0651,0,0.137,0.496,95.023,4,sad
4622,6dFQ3W3xuG4ll7cNjIsN2Q,Lata Mangeshkar;Kumar Sanu,Dilwale Dulhania Le Jayenge,Tujhe Dekha To,57,302093,FALSE,0.51,0.544,4,-8.475,0,0.0383,0.745,0.0000089,0.22,0.828,97.431,4,pop-film
4623,3yZueO8TUXxGNettYqIRKw,SVMP;Zebatin;Fallen Oceans,where do we go when we fall in love,where do we go when we fall in love,56,101100,FALSE,0.561,0.364,7,-11.111,1,0.0286,0.812,0.00000894,0.268,0.233,137.911,4,sad
4624,5sFDReWLrZHLFZFjHsjUTS,Alice In Chains,Dirt (2022 Remaster),Would? (2022 Remaster),73,206773,FALSE,0.305,0.833,6,-7.981,1,0.0398,0.000327,0.0000236,0.091,0.586,100.675,4,grunge
4625,40sTIn6Iai6cazto5TaCN0,Rarin,Toxic Ends,Toxic Ends,42,145375,FALSE,0.582,0.73,6,-7.22,0,0.421,0.115,0,0.123,0.441,175.073,4,sad
4626,4WvApvScQ8ofzDIqgpScmb,Eric Reprid,June Blues,June Blues,48,187964,TRUE,0.941,0.551,1,-5.659,0,0.0534,0.331,0.0000297,0.106,0.702,98.014,4,sad
4627,6sx0LC4zyYKtFsW3fmDfsk,Lofi Temptation,two of us,two of us,38,135582,FALSE,0.88,0.194,11,-13.696,1,0.0936,0.768,0.858,0.105,0.352,155.825,4,sad
4628,4HvcbAR8LisalXKt7cpqE1,Linkin Park,Hybrid Theory,Papercut,54,184866,FALSE,0.524,0.939,9,-3.994,1,0.113,0.00022,0,0.623,0.661,150.184,4,grunge
4629,1tHdvpQg75tLAuCK89TTVD,Zaini;vict molina,Lucid Dreams,Lucid Dreams,32,216960,FALSE,0.748,0.408,10,-10.864,1,0.278,0.355,0.000501,0.643,0.336,125.015,4,sad
4630,5BqBeEwb9sqUtRLKyzgQQe,Anuradha Paudwal;Kumar Sanu,Aashiqui,Tu Meri Zindagi Hai,53,285280,FALSE,0.507,0.56,10,-7.177,0,0.034,0.878,0.000572,0.338,0.592,127.318,4,k-pop
4631,0c7FsioJmeZhNOeeBxoApq,Ilaiyaraaja;K. J. Yesudas;S. Janaki,Uyarndha Ullam (Original Motion Picture Soundtrack),Yenge Yen Jeevane,45,299680,FALSE,0.667,0.377,6,-14.625,1,0.0282,0.628,0.0000951,0.0294,0.81,88.734,3,k-pop
4632,7u5B4ptccyg8T7NPfByhE7,Shankar Mahadevan;Shreya Ghoshal,Chandni Chowk To China,Tere Naina,59,255721,FALSE,0.758,0.377,6,-10.224,0,0.0511,0.544,0.0000765,0.0904,0.624,139.932,4,pop-film
4633,5PZo9NMyNLxOlpEFoYo611,Adelitas Way,Notorious,Notorious,58,170177,FALSE,0.53,0.967,0,-2.108,1,0.0657,0.000507,0.205,0.0786,0.642,99.962,4,grunge
4634,2G46YgY00x0JN7ou4mupqr,Blue October,Foiled For The Last Time,Hate Me,48,380053,TRUE,0.458,0.684,4,-5.664,0,0.0335,0.506,0,0.0947,0.198,92.648,4,grunge
4635,7BiEgR5r0yMmFoWC9kOTGf,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',DON QUIXOTE,68,172360,FALSE,0.733,0.837,1,-4.537,1,0.0992,0.0671,0,0.0939,0.606,76.453,4,k-pop
4636,19MRAxznRvejs0DNu8MhoC,Yuvan Shankar Raja;Priya Hemesh,Kazhugoo (Original Motion Picture Soundtrack),Aathadi Manasudhan,43,309666,FALSE,0.639,0.476,3,-7.675,0,0.043,0.138,0.0523,0.0865,0.353,160.093,4,k-pop
4637,3jTk3JX7wN0CO60welQgnJ,SwitchOTR;John Newman,Gone,Gone,54,156057,FALSE,0.706,0.686,7,-9.129,0,0.0835,0.0852,0.0000163,0.187,0.52,142.021,4,chill
4638,3xbUCRFut7tzBoD2F8L56y,Timmies;Shiloh Dynasty,Passion & Confusion,Tell Me Why I'm Waiting,70,123891,FALSE,0.671,0.275,6,-11.185,0,0.056,0.796,0.000339,0.0657,0.159,124.007,4,sad
4639,4jcIsQPXUXp866w3lT5AzO,brakence,caffeine,caffeine,58,198346,TRUE,0.44,0.755,1,-5.982,1,0.413,0.107,0,0.0802,0.91,88.907,4,sad
4640,50HURWGNsCiJw4qFDQu40X,the bootleg boy;Rxseboy;Powfu,the day i died,the day i died,56,134020,FALSE,0.59,0.443,11,-11.408,1,0.0466,0.726,0.00000611,0.387,0.198,120.025,4,chill
4641,4nOinsAo9Obk6KKdqRr3c2,Christian Kuria,So,So,64,160500,FALSE,0.539,0.407,2,-10.937,0,0.0328,0.816,0.00291,0.125,0.346,79.985,4,chill
4642,4ensio3acJ17PegjBcmXVg,Pink Sweat$,17 (Acoustic),17 - Acoustic,57,169276,FALSE,0.525,0.276,0,-9.121,1,0.0347,0.893,0,0.118,0.329,125.014,4,chill
4643,7pnQ23WgZca9jEfMts9qsR,A1 x J1,Latest Trends,Latest Trends,71,158117,TRUE,0.716,0.513,5,-10.159,0,0.223,0.085,0,0.12,0.8,141.894,4,chill
4644,547iYirskXyIJaDIniJAhn,Johnny Stimson,Flower,Flower,55,173230,FALSE,0.486,0.361,0,-7.682,0,0.21,0.135,0,0.0989,0.5,196.78,3,chill
4645,2gpkmR9oX3Jk6rDI6KUwHj,Glare,Into You,Blank,56,216089,FALSE,0.304,0.682,3,-6.699,0,0.0443,0.0071,0.16,0.152,0.0795,158.006,4,grunge
4646,2HaUEu0wAO5AOT0UB3i0LO,Finger Eleven,Life Turns Electric (BonusTrack Version),Living In A Dream,59,184773,FALSE,0.534,0.922,8,-2.305,1,0.0568,0.00216,0.0000634,0.257,0.71,98.022,4,grunge
4647,4oxiWO9whM6zCHxFZwmlVn,Pink Sweat$,Slow Down Soul,Nothing Feels Better,0,157779,FALSE,0.769,0.395,2,-7.71,1,0.0287,0.285,0,0.0776,0.558,81.485,4,chill
4648,0eG3b2T3SXtPAhD9LLm8xA,ONEUS,MALUS,Same Scent,69,192786,FALSE,0.65,0.914,0,-3.106,0,0.0485,0.112,0,0.0731,0.725,98.984,4,k-pop
4649,49JuBQEJhVZv0uAs2wpjwE,Powfu;Nuxe;Snøw,All Again,All Again,48,147840,TRUE,0.722,0.58,5,-8.242,0,0.046,0.757,0.00000151,0.335,0.359,125.092,4,sad
4650,7aYv3jUbXvySVnHgVwXoaJ,DWLLRS,Float Through The Ceiling,Float Through The Ceiling,59,165245,FALSE,0.713,0.696,8,-5.316,1,0.089,0.226,0,0.442,0.407,121.993,4,chill
4651,6pVWnjQNBnRBR3mCJb0KoI,sammy rash,sailboat,sailboat,48,101053,FALSE,0.74,0.295,9,-8.717,1,0.148,0.696,0,0.408,0.929,158.026,4,sad
4652,2tlUC0uTsVmx5c1Fuu5MNT,Stract;Shiloh Dynasty,Losing Interest (Slowed),Losing Interest - Slowed,40,231225,FALSE,0.871,0.428,1,-14.031,0,0.127,0.39,0.0549,0.281,0.403,101.162,4,sad
4653,1n4uibGrRI6HxVXlDFF30Y,Kid Travis,Strawberry Skies,Atomic Ever After,45,183139,FALSE,0.748,0.356,6,-13.473,1,0.176,0.205,0,0.0917,0.59,137.641,4,chill
4654,43IYnqZj6slsFqPTmBNS4E,Ronzo;COMFY,Left Back (Remix),Left Back - Remix,65,180413,TRUE,0.904,0.654,11,-9.292,1,0.345,0.468,0,0.0617,0.805,144.966,4,chill
4655,1rGxG6Y5OgmSwGPRPJv9Q4,Tom Odell,True Colours,True Colours,64,143706,FALSE,0.518,0.126,10,-12.102,1,0.0431,0.942,0,0.105,0.166,75.991,4,chill
4656,5nPOpB9GqZO70ZKiPLfJ26,Jubin Nautiyal;Ami Mishra,Rim Jhim,Rim Jhim,59,226121,FALSE,0.555,0.844,6,-3.709,0,0.0351,0.191,0,0.257,0.726,77.028,4,pop-film
4657,1NkHDIbGjHqFjZJrdHjQGZ,Pop Evil,Breathe Again,Breathe Again,54,191440,FALSE,0.569,0.89,3,-4.532,0,0.0671,0.0000256,0.0000366,0.313,0.648,116.983,4,grunge
4658,57BrRMwf9LrcmuOsyGilwr,Linkin Park,Hybrid Theory (Bonus Edition),Crawling,76,208960,FALSE,0.58,0.702,4,-5.565,1,0.0337,0.0466,0.0000032,0.536,0.299,105.076,4,grunge
4659,0A6dTlWYD2magT5bqUyZLM,Elijah Who,i'm tired of feeling this way / lychee juice,i'm tired of feeling this way,59,148034,FALSE,0.798,0.117,0,-16.003,1,0.0723,0.992,0.821,0.114,0.192,137.83,4,chill
4660,74kd56Y1oNbQVEQnMdO9LH,Pearl Jam,Vitalogy,Nothingman - Remastered,56,274440,FALSE,0.274,0.387,5,-10.206,1,0.0304,0.499,0.000345,0.108,0.15,96.018,4,grunge
4661,2mCxqKPMzlbG4YkMTJObDf,Vijay Antony;MK Balaji;Sheba;Maya;Ramya,Ninaithale Inikkum (Original Motion Picture Soundtrack),Sexy Lady,45,265386,FALSE,0.618,0.519,0,-9.473,1,0.393,0.204,0.0000269,0.125,0.77,90.009,4,k-pop
4662,3fcQg4KJwnP4oDqCVXKi87,Tommy Ice,Nightmare,Nightmare,60,120015,TRUE,0.733,0.512,6,-5.068,0,0.0389,0.56,0.0000133,0.174,0.564,79.972,4,sad
4663,2Pbb9tq2u1ayF8FHgdzrRX,ELIJAH MOON;Sølace,Dead and Cold,Dead and Cold,51,141000,FALSE,0.834,0.383,8,-15.601,0,0.156,0.191,0.000407,0.191,0.569,140.07,4,chill
4664,2GtksLOwApBFKXsm4jsw8o,Zaini,dead,dead,52,171166,FALSE,0.472,0.287,6,-11.173,0,0.21,0.83,0.247,0.433,0.481,179.891,3,chill
4665,5R6IS0gsn9cyrOnnNHuSnb,Zachary Knowles,cold winter,cold winter,48,210000,FALSE,0.719,0.359,7,-10.807,0,0.286,0.561,0.000356,0.123,0.617,160.017,4,chill
4666,2YMlGrhVHdbXeDejv0R77R,Yo Yo Honey Singh,Together Forever,Together Forever,54,229218,FALSE,0.737,0.832,9,-5.199,0,0.165,0.26,0,0.108,0.67,160.022,4,pop-film
4667,6G2baGa99QcqUUTmkEgeZl,Nirvana,Incesticide,Dive,57,235000,FALSE,0.425,0.837,11,-10.096,1,0.0318,0.00000204,0.366,0.108,0.441,128.13,4,grunge
4668,5TxUedy2CM04QihDdOFnsk,Pearl Jam,Vitalogy,Immortality - Remastered,54,318066,FALSE,0.633,0.543,2,-9.142,1,0.0296,0.0798,0.00671,0.0964,0.118,129.089,4,grunge
4669,2brjzWiBAfuX7r6eZEk5qG,Kado;Promoting Sounds,Tic Tac Toe,Tic Tac Toe,46,190693,FALSE,0.702,0.377,8,-9.628,1,0.0849,0.667,0,0.108,0.308,140.986,4,sad
4670,2U0BLmYoSESYOdwMxW2yA9,Mithoon;Arijit Singh,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",60,340671,FALSE,0.285,0.238,5,-9.623,0,0.0375,0.663,0.00000923,0.0793,0.213,179.918,4,pop-film
4671,3F5Yo1uPPsVwd7uuvIJC2z,Ollie,Forgotten,Forgotten,49,169230,FALSE,0.748,0.308,10,-11.162,0,0.37,0.708,0,0.116,0.465,155.87,4,sad
4672,0k3Fdqu4xYh7P9G7GsDXSo,Linkin Park;Kiiara,Heavy,Heavy,18,169800,FALSE,0.587,0.682,6,-6.091,0,0.0963,0.0345,0,0.0586,0.374,149.978,4,grunge
4673,2DDOQBKGmkv7bPoYF1bELz,Armaan Malik;Thaman S,Tholi Prema,Ninnila,60,234883,FALSE,0.699,0.467,6,-6.363,1,0.0298,0.505,0.0000025,0.152,0.277,128.989,4,pop-film
4674,3gnWw0LToxswxfC6Eb8GBp,Yuvan Shankar Raja;Sooraj Santhosh,Anjaan (Original Motion Picture Soundtrack),Kadhal Aasai,57,303750,FALSE,0.419,0.825,6,-5.013,1,0.0709,0.49,0,0.139,0.363,73.202,4,pop-film
4675,5FXMRdJjKq1BIX4e8Eg9mK,KK,Om Shanti Om,Ajab Si,69,241668,FALSE,0.697,0.438,8,-8.411,1,0.0289,0.397,0,0.293,0.58,117.954,4,pop-film
4676,1QzD5Ejsg0wOlcGgKNWE7P,Live,Live At The Paradiso Amsterdam,All Over You - Live,26,233799,FALSE,0.273,0.903,1,-5.777,1,0.0929,0.00272,0,0.992,0.242,138.201,4,grunge
4677,7mQjVfocpzkKd3PN1TtwKR,Vijay Antony;Jayadev;Rajalakshmi,Dishyum (Original Background Score),Nenjangootil Neeye,49,275626,FALSE,0.672,0.711,5,-8.798,0,0.206,0.198,0,0.102,0.791,180.037,4,k-pop
4678,3r9eGg4SVPbhtiPTA9UkmK,keshi,always,us,63,248010,FALSE,0.394,0.282,8,-9.873,1,0.0367,0.928,0,0.342,0.296,118.317,4,chill
4679,42KTXZZ4qTHmjlBvmpegwL,Silambarasan TR;Yuvan Shankar Raja,Vaanam (Original Motion Picture Soundtrack),Evan Di Una Pethan,57,356293,FALSE,0.723,0.82,8,-3.899,1,0.03,0.0557,0.0000297,0.0481,0.337,126.025,4,pop-film
4680,3XV5r1cMB2AlD2ir0v6mfm,yaeow;Neptune,The Way I Love You,The Way I Love You,60,162726,FALSE,0.543,0.206,6,-18.037,1,0.0319,0.94,0.453,0.385,0.13,113.107,3,sad
4681,0YJFlxeHMUr9MxSDQVuQJA,BTS,MAP OF THE SOUL : 7,My Time,72,234457,FALSE,0.674,0.641,0,-5.139,0,0.0339,0.149,0,0.0925,0.664,99.91,4,k-pop
4682,3c7zJGosiz8oYHwVez1UzG,Blaine,"Sincerely, Blaine",Imperfect Timing,38,197649,TRUE,0.733,0.452,8,-9.27,0,0.155,0.668,0,0.0925,0.294,99.964,4,sad
4683,1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,First Class,86,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,0.00000971,0.113,0.324,106.998,4,k-pop
4684,1XFZMenJ30FfGOsj8X5sqf,A.R. Rahman;Arijit Singh;Shashaa Tirupati,Dil Bechara (Original Motion Picture Soundtrack),Khulke Jeene Ka,57,246741,FALSE,0.676,0.544,7,-10.893,1,0.0568,0.566,0,0.341,0.533,88.969,4,pop-film
4685,3ysUkfcrFwvXweDt0cliH8,Vijay Antony;Sangeetha Rajeshwaran,Vedi (Original Motion Picture Soundtrack),Ichu Ichu,60,226698,FALSE,0.852,0.791,7,-7.028,0,0.0538,0.228,0.00187,0.139,0.955,109.976,4,k-pop
4686,6a0gRYXKK0YU69cXaB2RrK,BTS,Love Yourself ? 'Answer',FAKE LOVE,61,242333,FALSE,0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4,k-pop
4687,2KLX7YuMHdGxiMevRe5W7k,Linkin Park,One More Light (Steve Aoki Chester Forever Remix),One More Light - Steve Aoki Chester Forever Remix,43,250666,FALSE,0.439,0.688,8,-4.574,1,0.0529,0.00714,0,0.109,0.117,179.984,4,grunge
4688,3WVHfTd7xz9VPYJQFpOp8j,Sonu Nigam;Shreya Ghoshal,Soulful Sonu Nigam Specials,Main Agar Kahoon,59,308158,FALSE,0.533,0.436,5,-7.521,0,0.0276,0.234,0.00000317,0.46,0.371,146.868,3,pop-film
4689,1aIhAX6324JZmhNnGltwkK,Arijit Singh,Arijit Singh Broken Strings,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",56,264805,FALSE,0.559,0.541,10,-5.525,1,0.0313,0.34,0.00000466,0.102,0.309,83.978,4,pop-film
4690,0f7tluw7e76KdjC04QhcWR,The Presidents Of The United States Of America,Kudos to You!,Electric Spider,30,157586,FALSE,0.499,0.747,11,-5.476,1,0.0558,0.0187,0.0000964,0.0932,0.685,123.347,4,grunge
4691,661BYxmgtbIFtG5K2GDhip,KillBunk;Dustystaytrue,Outta Time,Outta Time,60,125753,TRUE,0.652,0.643,0,-9.933,1,0.0543,0.207,0,0.3,0.536,95.032,4,sad
4692,6Dtq63g5m2sMIVd1Aw9ZDD,Three Days Grace,One-X,Over and Over,55,191906,FALSE,0.434,0.763,0,-4.123,1,0.0327,0.0283,0,0.153,0.249,138.941,4,grunge
4693,2OZ9hl4dY5WmIEZmtroogz,44phantom,"die sometime, it's good for u",don't fall,45,205240,TRUE,0.568,0.519,1,-5.227,1,0.0268,0.0484,0,0.108,0.451,159.988,3,sad
4694,7EICSvrfg1zzFp6iNUZ6Og,Naresh Iyer;Ujjayinee;Madhumitha,Azagiya Tamilmagan (Soundtrack from the Motion Picture),Valayapatti,56,344360,FALSE,0.78,0.732,1,-9.021,1,0.0538,0.298,0,0.0685,0.804,114.934,4,pop-film
4695,2YJbRV3BW3VXtJ2BBxeIYH,Superbloom,Pollen,1994,25,230261,FALSE,0.32,0.932,8,-5.221,1,0.0677,0.000189,0.0035,0.263,0.0814,119.516,4,grunge
4696,2EG7WoRvVEb1LcAq0n8qME,Alka Yagnik;Kumar Sanu,Raja Hindustani (Original Motion Picture Soundtrack),Pucho Zara Pucho,50,371666,FALSE,0.59,0.783,0,-11.708,0,0.0433,0.713,0.116,0.4,0.74,120.515,4,k-pop
4697,3KD82UwQKkD3wg1uwH9Y3L,Yuvan Shankar Raja;Prithivee,"Agalaathey (From ""Nerkonda Paarvai"")",Agalaathey,49,276262,FALSE,0.695,0.666,5,-5.269,1,0.031,0.0476,0.000294,0.107,0.426,150.024,4,k-pop
4698,1D3le2tIT0TvZ6Xtqjft92,Papithbk,Thbk.,Hard It All Can Be,60,104960,FALSE,0.559,0.591,4,-8.079,0,0.542,0.356,0,0.399,0.492,81.966,4,sad
4699,6DX6W2QXiVlKYQLrQN8y83,Nirvana,MTV Unplugged In New York,Pennyroyal Tea,56,220506,FALSE,0.497,0.474,1,-8.047,0,0.033,0.306,0.00000182,0.105,0.0411,113.022,4,grunge
4700,6HUBMSP66XE9nWMoMYhqo1,Yuvan Shankar Raja,Kazhugoo (Original Motion Picture Soundtrack),Paathagathi Kannupattu,49,270813,FALSE,0.836,0.541,3,-7.134,0,0.0374,0.666,0.0132,0.0867,0.452,142.358,3,k-pop
4701,2yyluSgySg95O24RBkgrMR,keshi,always,B.Y.S.,64,165154,FALSE,0.632,0.653,9,-6.646,1,0.0379,0.508,0,0.265,0.355,99.997,4,chill
4702,22CRtrWC6gNsTsZfDKERSk,Promoting Sounds;Grant Dawson;Majii,I Am,I Am,59,160000,TRUE,0.698,0.402,6,-9.444,0,0.0333,0.196,0,0.104,0.151,119.943,4,sad
4703,0rxEPf4Y6uBmV3hkrV340a,Sohail Sen;Rahat Fateh Ali Khan;Irshad Kamil,Mere Brother Ki Dulhan,Isq Risk,62,295079,FALSE,0.846,0.634,10,-7.753,0,0.0432,0.122,0,0.146,0.944,104.964,4,pop-film
4704,61EWvc5vPvrj1Ir9aeVHEK,Sick Puppies,Tri-Polar (International Version),Maybe,46,205253,FALSE,0.476,0.922,7,-4.313,1,0.0609,0.0123,0,0.253,0.591,167.916,4,grunge
4705,5nIjOnMbC0QDMrYFLGx0yV,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),BOOMBAYAH - Japanese Version,62,240613,FALSE,0.748,0.868,5,-2.296,0,0.0533,0.0225,0.00000485,0.367,0.513,124.952,4,k-pop
4706,5bgPOFsgDgzspc3BJ2MZ0c,Shady Moon,Paranoia,Paranoia,57,140732,TRUE,0.78,0.494,1,-7.973,1,0.114,0.604,0.0933,0.11,0.395,109.987,4,sad
4707,5pILd3WHCjJa8trmnjfRBO,Jack Harlow,On Chill - Rap & RnB,BIG CHILLIN,0,158014,FALSE,0.81,0.69,1,-8.257,0,0.299,0.0102,0,0.292,0.585,129.239,5,k-pop
4708,65tHfVat89WdgeWoHaPUXU,Elliott Trent,Into the Night,One Friend,58,153027,TRUE,0.682,0.491,2,-8.095,0,0.0431,0.634,0,0.124,0.324,139.844,4,chill
4709,4JnX8tY9me7jHqDwgifhwU,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",RIDING,60,145867,TRUE,0.777,0.702,4,-6.374,0,0.041,0.0308,0,0.0804,0.569,121.016,4,sad
4710,4chxJYv0qsOKQukt6cKp97,Mustafa Zahid,Awarapan (Original Soundtrack),Toh Phir Aao,60,348280,FALSE,0.459,0.563,9,-6.369,0,0.0263,0.39,0.00000198,0.107,0.0961,101.996,4,pop-film
4711,6rj4P92CbrWyxfLWkmGRPQ,Nbdy,Lights Out,Lights Out,54,224072,TRUE,0.57,0.43,8,-10.935,0,0.037,0.334,0.00000129,0.111,0.156,90.013,4,chill
4712,6OQqkNzm9m3WNNa4to6VKu,me7k,Don’t Go to Sleep,Don’t Go to Sleep,60,107986,FALSE,0.9,0.273,7,-15.653,0,0.0803,0.758,0.0277,0.284,0.348,130.109,4,sad
